stop_id,stop_name,stop_name_intended,route_long_name,route_short_name,agency_name,city_name,makat
37338,לוד,ראשונים,לוד-לוד --> ראשונים-ראשון לציון,ראשונים,רכבת ישראל,לוד,
37298,ראשונים,לוד,לוד-לוד --> ראשונים-ראשון לציון,ראשונים,רכבת ישראל,ראשון לציון,
37358,תל אביב מרכז,השלום,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37358,תל אביב מרכז,תל אביב ההגנה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37358,תל אביב מרכז,לוד גני אביב,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37358,תל אביב מרכז,לוד,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37358,תל אביב מרכז,רמלה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37358,תל אביב מרכז,בית שמש,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37350,השלום,תל אביב מרכז,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37350,השלום,תל אביב ההגנה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37350,השלום,לוד גני אביב,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37350,השלום,לוד,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37350,השלום,רמלה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37350,השלום,בית שמש,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37292,תל אביב ההגנה,תל אביב מרכז,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37292,תל אביב ההגנה,השלום,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37292,תל אביב ההגנה,לוד גני אביב,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37292,תל אביב ההגנה,לוד,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37292,תל אביב ההגנה,רמלה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37292,תל אביב ההגנה,בית שמש,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,תל אביב יפו,
37334,לוד גני אביב,תל אביב מרכז,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37334,לוד גני אביב,השלום,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37334,לוד גני אביב,תל אביב ההגנה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37334,לוד גני אביב,לוד,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37334,לוד גני אביב,רמלה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37334,לוד גני אביב,בית שמש,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37338,לוד,תל אביב מרכז,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37338,לוד,השלום,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37338,לוד,תל אביב ההגנה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37338,לוד,לוד גני אביב,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37338,לוד,רמלה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37338,לוד,בית שמש,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,לוד,
37336,רמלה,תל אביב מרכז,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,רמלה,
37336,רמלה,השלום,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,רמלה,
37336,רמלה,תל אביב ההגנה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,רמלה,
37336,רמלה,לוד גני אביב,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,רמלה,
37336,רמלה,לוד,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,רמלה,
37336,רמלה,בית שמש,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,רמלה,
37322,בית שמש,תל אביב מרכז,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,בית שמש,
37322,בית שמש,השלום,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,בית שמש,
37322,בית שמש,תל אביב ההגנה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,בית שמש,
37322,בית שמש,לוד גני אביב,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,בית שמש,
37322,בית שמש,לוד,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,בית שמש,
37322,בית שמש,רמלה,תל אביב מרכז-תל אביב יפו --> בית שמש-בית שמש,בית שמש,רכבת ישראל,בית שמש,
37382,נהריה,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37382,נהריה,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,נהריה,
37384,עכו,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
37384,עכו,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,עכו,
41293,קרית מוצקין,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
41293,קרית מוצקין,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,קרית מוצקין,
37392,קרית חיים,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37392,קרית חיים,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37386,חוצות מפרץ,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37388,מרכזית המפרץ/קו החוף,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,בת גלים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37380,חיפה מרכז,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,נהריה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,עכו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,קרית מוצקין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,קרית חיים,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,חוצות מפרץ,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,מרכזית המפרץ/קו החוף,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,חיפה מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,חוף הכרמל,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,עתלית,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,בנימינה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,תל אביב האוניברסיטה - אקספו,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,תל אביב מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,השלום,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,תל אביב ההגנה,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,נתב''ג,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,פאתי מודיעין,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
37378,בת גלים,מודיעין מרכז,נהריה-נהריה --> מודיעין מרכז-מודיעין מכבים רעות,מודיעין מרכז,רכבת ישראל,חיפה,
